ID,Name,Code,OEM Brand,OEM Group,POM,To (Country),To (Region),Sales Rep,Product,Sales,Source Lat,Source Lng,Target Lat,Target Lng,Address
707,"한국지엠 (주) A/S(창원,군산,인천)",300020,Chevrolet,Daewoo Family,Yeongsan Plant,South Korea,Asia,SH Shin,S/LINK,0.01517628,35.447662,128.52357,35.199375,128.70218,"창원대로 1124, 경상남도 창원시 성산구"
708,GM FAIRFAX-DIRECT,200030,Chevrolet,GM (General Motors),Yeongsan Plant,United States,North America,young Lee,S/LINK,0,35.447662,128.52357,39.090755,265.299745,"5300 KANSAS AVE, KANSAS CITY, KANSAS"
709,GM SPO Davison,203939,Chevrolet,GM (General Motors),Yeongsan Plant,United States,North America,young Lee,S/LINK,0.0865,35.447662,128.52357,43.029,276.367138,"Road Burton, MI 48509, 4134 Davison"
710,"한국지엠 (주) A/S(창원,군산,인천)",300020,Chevrolet,Daewoo Family,Yeongsan Plant,South Korea,Asia,SH Shin,S/LINK,0.05734092,35.447662,128.52357,35.199375,128.70218,"창원대로 1124, 경상남도 창원시 성산구"
711,"한국지엠 (주) A/S(창원,군산,인천)",300020,Chevrolet,Daewoo Family,Yeongsan Plant,South Korea,Asia,SH Shin,S/LINK,0.00807408,35.447662,128.52357,35.199375,128.70218,"창원대로 1124, 경상남도 창원시 성산구"
712,GM FAIRFAX-DIRECT,200030,Chevrolet,GM (General Motors),Yeongsan Plant,United States,North America,young Lee,S/LINK,0,35.447662,128.52357,39.090755,265.299745,"5300 KANSAS AVE, KANSAS CITY, KANSAS"
713,GM SPO Davison,203939,Chevrolet,GM (General Motors),Yeongsan Plant,United States,North America,young Lee,S/LINK,0.064875,35.447662,128.52357,43.029,276.367138,"Road Burton, MI 48509, 4134 Davison"
714,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.55719171,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
715,현대모비스(주) 울산1공장,300004,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0,35.447662,128.52357,35.529532,129.395038,"염포로 706, 울산광역시 북구"
716,현대모비스(주) 울산1공장,300004,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0,35.447662,128.52357,35.529532,129.395038,"염포로 706, 울산광역시 북구"
717,현대위아(주)반월공장,300006,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0,35.447662,128.52357,37.318077,126.81281,"신원로 189, 경기도 안산시 단원구"
718,현대모비스(주)평택2공장,300008,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0,35.447662,128.52357,36.988308,126.84536,"포승읍 희곡리 817, 경기 평택시"
719,현대모비스(주)평택2공장,300008,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0,35.447662,128.52357,36.988308,126.84536,"포승읍 희곡리 817, 경기 평택시"
720,현대모비스(주) CKD,300003,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,39.8933184,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
721,현대모비스(주)평택2공장,300008,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0,35.447662,128.52357,36.988308,126.84536,"포승읍 희곡리 817, 경기 평택시"
722,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,2.13959142,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
723,현대모비스(주) 울산1공장,300004,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0,35.447662,128.52357,35.529532,129.395038,"염포로 706, 울산광역시 북구"
724,현대모비스(주) 울산1공장,300004,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,17.12852768,35.447662,128.52357,35.529532,129.395038,"염포로 706, 울산광역시 북구"
725,현대위아(주)반월공장,300006,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,2.988887,35.447662,128.52357,37.318077,126.81281,"신원로 189, 경기도 안산시 단원구"
726,현대모비스(주)평택2공장,300008,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0,35.447662,128.52357,36.988308,126.84536,"포승읍 희곡리 817, 경기 평택시"
727,현대모비스(주)평택2공장,300008,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,16.27510176,35.447662,128.52357,36.988308,126.84536,"포승읍 희곡리 817, 경기 평택시"
728,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.09747089,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
729,GM RAMOS(MEXICO),200040,Cadillac,GM (General Motors),Yeongsan Plant,Mexico,South America,Haley Choi,S/LINK,5.649,35.447662,128.52357,25.535506,259.043208,"Prol Blvd Isidro Lopez Zertuche, Ramos Arizpe, Coahuila"
730,SGM (SPO),200058,Cadillac,SGM,Yeongsan Plant,China,Asia,Haley Choi,S/LINK,0.099568,35.447662,128.52357,31.2246,121.64131,"No. 2119 Zhangyang Road, Pudong New Area, Shanghai"
731,GM SPRING HILL(USA),200075,Cadillac,GM (General Motors),Yeongsan Plant,United States,North America,Haley Choi,S/LINK,3.1473,35.447662,128.52357,35.74915,273.04728,"100 Saturn Parkway, Springhill, TN"
732,SGM SHANGHAI LQ,203934,Cadillac,SGM,Yeongsan Plant,China,Asia,Haley Choi,S/LINK,0.08952972,35.447662,128.52357,31.266716,121.608071,"1500 Shen Jiang Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201206"
733,SGM SHANGHAI RDC,203937,Cadillac,SGM,Yeongsan Plant,China,Asia,Haley Choi,S/LINK,0.26834784,35.447662,128.52357,31.266716,121.608071,"1500 Shen Jiang Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201206"
734,GM SPO Davison,203939,Cadillac,GM (General Motors),Yeongsan Plant,United States,North America,Haley Choi,S/LINK,0.59332,35.447662,128.52357,43.029,276.367138,"Road Burton, MI 48509, 4134 Davison"
735,"한국지엠 (주) A/S(창원,군산,인천)",300020,Cadillac,Daewoo Family,Yeongsan Plant,South Korea,Asia,SH Shin,S/LINK,0.017976,35.447662,128.52357,35.199375,128.70218,"창원대로 1124, 경상남도 창원시 성산구"
736,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.1988616,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
737,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.25647594,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
738,(주)화신정공 2공장,100909,Hyundai,Kia Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.7760896,35.447662,128.52357,35.863437,128.83496,"진량읍  공단9로 108 (신제리), 경상북도 경산시"
739,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.2025392,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
740,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.0841197,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
741,(주)티앤지,102813,Ssangyong,Subsupplier,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.18189768,35.447662,128.52357,35.94726,126.984375,"선화로 444-11 (신흥동), 전라북도 익산시"
742,(주)티앤지,102813,Ssangyong,Subsupplier,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.17816568,35.447662,128.52357,35.94726,126.984375,"선화로 444-11 (신흥동), 전라북도 익산시"
743,MODATEK through warehouse,200038,TXX,TXX,Yeongsan Plant,Canada,North America,Chris Woo/Chrysti Cho,S/LINK,0.3931392,35.447662,128.52357,43.524016,280.080132,"400 CHISHOLM DRIVE, MILTON,ON"
744,(주)티앤지,102813,Ssangyong,Subsupplier,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.0166166,35.447662,128.52357,35.94726,126.984375,"선화로 444-11 (신흥동), 전라북도 익산시"
745,(주)티앤지,102813,Ssangyong,Subsupplier,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.0124124,35.447662,128.52357,35.94726,126.984375,"선화로 444-11 (신흥동), 전라북도 익산시"
746,(주)티앤지,102813,Ssangyong,Subsupplier,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.26558,35.447662,128.52357,35.94726,126.984375,"선화로 444-11 (신흥동), 전라북도 익산시"
747,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.0150912,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
748,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.0180256,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
749,르노코리아 주식회사,101596,Samsung,Samsung Family,Daehap Plant,South Korea,Asia,SH Shin,S/LINK,0.02169064,35.592007,128.44714,35.08455,128.87749,"르노삼성대로 61 (신호동), 부산광역시 강서구"
750,르노삼성자동차㈜ A/S,300022,Samsung,Samsung Family,Daehap Plant,South Korea,Asia,SH Shin,S/LINK,2.208096,35.592007,128.44714,35.210983,128.98125,"신호동185번지, 부산광역시 강서구"
751,현대모비스(주) A/S 국내,300002,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.00046296,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
752,현대위아(주)반월공장,300006,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.003726,35.447662,128.52357,37.318077,126.81281,"신원로 189, 경기도 안산시 단원구"
753,현대모비스(주) A/S 국내,300002,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.01419744,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
754,현대모비스(주) A/S 국내,300002,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.00163674,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
755,현대위아(주)반월공장,300006,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.003726,35.447662,128.52357,37.318077,126.81281,"신원로 189, 경기도 안산시 단원구"
756,현대모비스(주) A/S 국내,300002,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.00865134,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
757,서진산업(주)시화공장,101940,Kia,Kia Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.11605116,35.447662,128.52357,37.336902,126.736754,"공단1대로 296, 301호 (정왕동), 경기도 시흥시"
758,현대모비스(주) A/S 국내,300002,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.15362448,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
759,GM SPO Davison,203939,Chevrolet,GM (General Motors),Yeongsan Plant,United States,North America,Haley Choi,S/LINK,0.06834,35.447662,128.52357,43.029,276.367138,"Road Burton, MI 48509, 4134 Davison"
760,"한국지엠 (주) A/S(창원,군산,인천)",300020,Chevrolet,Daewoo Family,Yeongsan Plant,South Korea,Asia,SH Shin,S/LINK,0.014412,35.447662,128.52357,35.199375,128.70218,"창원대로 1124, 경상남도 창원시 성산구"
761,GM SPO Davison,203939,Chevrolet,GM (General Motors),Yeongsan Plant,United States,North America,Haley Choi,S/LINK,0.07112,35.447662,128.52357,43.029,276.367138,"Road Burton, MI 48509, 4134 Davison"
762,"한국지엠 (주) A/S(창원,군산,인천)",300020,Chevrolet,Daewoo Family,Yeongsan Plant,South Korea,Asia,SH Shin,S/LINK,0.014412,35.447662,128.52357,35.199375,128.70218,"창원대로 1124, 경상남도 창원시 성산구"
763,MODATEK through warehouse,200038,TXX,TXX,Yeongsan Plant,Canada,North America,Chris Woo/Chrysti Cho,S/LINK,0.46863,35.447662,128.52357,43.524016,280.080132,"400 CHISHOLM DRIVE, MILTON,ON"
764,현대모비스(주) A/S 국내,300002,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.40957658,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
765,현대위아(주)반월공장,300006,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.23489192,35.447662,128.52357,37.318077,126.81281,"신원로 189, 경기도 안산시 단원구"
766,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,1.32462735,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
767,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,1.35908976,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
768,(주)화신정공 2공장,100909,Hyundai,Kia Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.984308,35.447662,128.52357,35.863437,128.83496,"진량읍  공단9로 108 (신제리), 경상북도 경산시"
769,서진산업(주)시화공장,101940,Hyundai,Kia Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.23040846,35.447662,128.52357,37.336902,126.736754,"공단1대로 296, 301호 (정왕동), 경기도 시흥시"
770,(주)동희하이테크,100229,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,11.5531416,35.447662,128.52357,35.128966,126.773681,"평동로913번길 33 (월전동), 광주광역시 광산구"
771,"Stellantis Espana, S.L.",200068,Opel,PSA,Yeongsan Plant,France,Europe,Lisa Choi,S/LINK,0.025173,35.447662,128.52357,48.934519,2.044594,"Bld De L'europe Yvelines, Cedex Poissy"
772,"Stellantis Espana, S.L.",200068,Opel,PSA,Yeongsan Plant,France,Europe,Lisa Choi,S/LINK,0.025173,35.447662,128.52357,48.934519,2.044594,"Bld De L'europe Yvelines, Cedex Poissy"
773,FORD TAIWAN,200535,Ford,Ford,Yeongsan Plant,Taiwan,Asia,Soo Ahn,S/LINK,0.3808,35.447662,128.52357,24.956654,121.22035,"705 Zhonghua Rd., Sec. 1, Zhongli District, Taoyuan"
774,GM SAN LUIS(MEXICO),200097,Chevrolet,GM (General Motors),Yeongsan Plant,United States,North America,Haley Choi,S/LINK,32.9562,35.447662,128.52357,21.947294,259.13909,"Parque Industrial Logistik, Col., Laguna de San Vicente., Villa de"
775,GM SPO Lansing,203940,Chevrolet,GM (General Motors),Yeongsan Plant,United States,North America,Haley Choi,S/LINK,0.0004678,35.447662,128.52357,42.716088,275.390266,"Lansing, MI 48917, 4400 W.Mount Hope Rd."
776,SGM (SPO),200058,Buick,SGM,Yeongsan Plant,China,Asia,young Lee,S/LINK,0.10251,35.447662,128.52357,31.2246,121.64131,"No. 2119 Zhangyang Road, Pudong New Area, Shanghai"
777,SGM SHANGHAI LQ,203934,Buick,SGM,Yeongsan Plant,China,Asia,young Lee,S/LINK,0.50415588,35.447662,128.52357,31.266716,121.608071,"1500 Shen Jiang Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201206"
778,SGM SHENYANG NORSOM MOTORS,203935,Buick,SGM,Yeongsan Plant,China,Asia,young Lee,S/LINK,1.06328412,35.447662,128.52357,41.802512,123.465441,"15 BEIDAYING ROAD DADONG DISTRICT, SHENYANG"
779,SGM (SPO),200058,Buick,SGM,Yeongsan Plant,China,Asia,young Lee,S/LINK,0.10251,35.447662,128.52357,31.2246,121.64131,"No. 2119 Zhangyang Road, Pudong New Area, Shanghai"
780,SGM SHANGHAI LQ,203934,Buick,SGM,Yeongsan Plant,China,Asia,young Lee,S/LINK,0.5018607,35.447662,128.52357,31.266716,121.608071,"1500 Shen Jiang Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201206"
781,SGM SHENYANG NORSOM MOTORS,203935,Buick,SGM,Yeongsan Plant,China,Asia,young Lee,S/LINK,1.0655793,35.447662,128.52357,41.802512,123.465441,"15 BEIDAYING ROAD DADONG DISTRICT, SHENYANG"
782,(주)티앤지,102813,Ssangyong,Subsupplier,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,7.03197204,35.447662,128.52357,35.94726,126.984375,"선화로 444-11 (신흥동), 전라북도 익산시"
783,(주)티앤지,102813,Ssangyong,Subsupplier,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.482775,35.447662,128.52357,35.94726,126.984375,"선화로 444-11 (신흥동), 전라북도 익산시"
784,MODATEK through warehouse,200038,TXX,TXX,Yeongsan Plant,Canada,North America,Chris Woo/Chrysti Cho,S/LINK,0.1815552,35.447662,128.52357,43.524016,280.080132,"400 CHISHOLM DRIVE, MILTON,ON"
785,FORD EU,200119,Ford,Ford,Yeongsan Plant,Germany,Europe,Soo Ahn,S/LINK,0.189126,35.447662,128.52357,52.520089,13.369238,"Germany, Germany"
786,FORD TAIWAN,200535,Ford,Ford,Yeongsan Plant,Taiwan,Asia,Soo Ahn,S/LINK,0.3278,35.447662,128.52357,24.956654,121.22035,"705 Zhonghua Rd., Sec. 1, Zhongli District, Taoyuan"
787,FORD EU SERVICE(DIRECT),200722,Ford,Ford,Yeongsan Plant,Germany,Europe,KS Lee,S/LINK,0.009339,35.447662,128.52357,51.029912,6.922799,"Edsel-Ford-Straße 1, Köln"
788,현대모비스(주) A/S 국내,300002,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.52096888,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
789,현대모비스(주) 서산공장,300025,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0,35.447662,128.52357,36.7994,126.5193,"음암로 140, 충청남도 서산시 음암면"
790,현대모비스(주) 서산공장,300025,Kia,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,12.86312548,35.447662,128.52357,36.7994,126.5193,"음암로 140, 충청남도 서산시 음암면"
791,GM BOWLING GREEN PLANT,200134,Chevrolet,GM (General Motors),Yeongsan Plant,United States,North America,Haley Choi,S/LINK,2.93642,35.447662,128.52357,37.026953,273.664563,"383 Scotty’s Way,, Bowling Green, KY"
792,GM SPO Lansing,203940,Chevrolet,GM (General Motors),Yeongsan Plant,United States,North America,Haley Choi,S/LINK,0.0016694,35.447662,128.52357,42.716088,275.390266,"Lansing, MI 48917, 4400 W.Mount Hope Rd."
793,GM BOWLING GREEN PLANT,200134,Chevrolet,GM (General Motors),Yeongsan Plant,United States,North America,Haley Choi,S/LINK,2.93642,35.447662,128.52357,37.026953,273.664563,"383 Scotty’s Way,, Bowling Green, KY"
794,GM SPO Lansing,203940,Chevrolet,GM (General Motors),Yeongsan Plant,United States,North America,Haley Choi,S/LINK,0.008347,35.447662,128.52357,42.716088,275.390266,"Lansing, MI 48917, 4400 W.Mount Hope Rd."
795,"TRU Automotive CO.,LTD (SERVICE)",200113,Ford,Ford,Yeongsan Plant,Thailand,Asia,KS Lee,S/LINK,0.06208704,35.447662,128.52357,12.971535,101.21379,"14 Ratchadaphisek Rd, Huai Khwang, Bangkok"
796,"TRU Automotive CO.,LTD (SERVICE)",200113,Ford,Ford,Yeongsan Plant,Thailand,Asia,KS Lee,S/LINK,0.52597728,35.447662,128.52357,12.971535,101.21379,"14 Ratchadaphisek Rd, Huai Khwang, Bangkok"
797,"TRU Automotive CO.,LTD (SERVICE)",200113,Ford,Ford,Yeongsan Plant,Thailand,Asia,KS Lee,S/LINK,0.52597728,35.447662,128.52357,12.971535,101.21379,"14 Ratchadaphisek Rd, Huai Khwang, Bangkok"
798,"TRU Automotive CO.,LTD (SERVICE)",200113,Ford,Ford,Yeongsan Plant,Thailand,Asia,KS Lee,S/LINK,0.02527488,35.447662,128.52357,12.971535,101.21379,"14 Ratchadaphisek Rd, Huai Khwang, Bangkok"
799,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.1439264,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
800,현대모비스(주) 울산1공장,300004,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0,35.447662,128.52357,35.529532,129.395038,"염포로 706, 울산광역시 북구"
801,현대모비스(주) 울산1공장,300004,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.72527655,35.447662,128.52357,35.529532,129.395038,"염포로 706, 울산광역시 북구"
802,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.14295163,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
803,현대모비스(주) 울산1공장,300004,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0,35.447662,128.52357,35.529532,129.395038,"염포로 706, 울산광역시 북구"
804,현대모비스(주) 울산1공장,300004,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.71903125,35.447662,128.52357,35.529532,129.395038,"염포로 706, 울산광역시 북구"
805,FORD SERVICE(DIRECT),200016,Ford,Ford,Yeongsan Plant,United States,North America,KS Lee,S/LINK,0.09483848,35.447662,128.52357,33.839967,242.1108,"USA, USA"
806,FORD SERVICE THAILAND,200114,Ford,Ford,Yeongsan Plant,Thailand,Asia,KS Lee,S/LINK,0.48955784,35.447662,128.52357,12.971535,101.21379,"36F4+J8M 500 103 Ta Sit, Pluak Daeng District, Rayong 21140, Thailand"
807,GM FAIRFAX-DIRECT,200030,Cadillac,GM (General Motors),Yeongsan Plant,United States,North America,young Lee,S/LINK,0,35.447662,128.52357,39.090755,265.299745,"5300 KANSAS AVE, KANSAS CITY, KANSAS"
808,GM SPO Davison,203939,Cadillac,GM (General Motors),Yeongsan Plant,United States,North America,young Lee,S/LINK,0.009582,35.447662,128.52357,43.029,276.367138,"Road Burton, MI 48509, 4134 Davison"
809,GM SPO Lansing,203940,Cadillac,GM (General Motors),Yeongsan Plant,United States,North America,young Lee,S/LINK,0.0004791,35.447662,128.52357,42.716088,275.390266,"Lansing, MI 48917, 4400 W.Mount Hope Rd."
810,GM FAIRFAX-DIRECT,200030,Cadillac,GM (General Motors),Yeongsan Plant,United States,North America,young Lee,S/LINK,0,35.447662,128.52357,39.090755,265.299745,"5300 KANSAS AVE, KANSAS CITY, KANSAS"
811,GM SPO Davison,203939,Cadillac,GM (General Motors),Yeongsan Plant,United States,North America,young Lee,S/LINK,0.009582,35.447662,128.52357,43.029,276.367138,"Road Burton, MI 48509, 4134 Davison"
812,GM SPO Lansing,203940,Cadillac,GM (General Motors),Yeongsan Plant,United States,North America,young Lee,S/LINK,0.0004791,35.447662,128.52357,42.716088,275.390266,"Lansing, MI 48917, 4400 W.Mount Hope Rd."
813,(주)화신정공 2공장,100909,Hyundai,Kia Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.00404448,35.447662,128.52357,35.863437,128.83496,"진량읍  공단9로 108 (신제리), 경상북도 경산시"
814,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.00390663,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
815,(주)화신정공 2공장,100909,Hyundai,Kia Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.00404448,35.447662,128.52357,35.863437,128.83496,"진량읍  공단9로 108 (신제리), 경상북도 경산시"
816,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Yeongsan Plant,South Korea,Asia,SJ Jung,S/LINK,0.00141735,35.447662,128.52357,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
817,GM FORT WAYNE,200120,Cadillac,GM (General Motors),Yeongsan Plant,United States,North America,young Lee,S/LINK,25.072952,35.447662,128.52357,42.578849,276.363273,"General Motors C/O LINC Airport, USA"
818,GM SILAO (MEXICO),200121,Cadillac,GM (General Motors),Yeongsan Plant,Mexico,South America,young Lee,S/LINK,23.43376,35.447662,128.52357,20.943338,258.57279,"Carretera Silao-Guanajuato Km. 3, Silao, Gto"
819,GM OSHAWA(T1XX)-DIRECT,203938,Cadillac,GM (General Motors),Yeongsan Plant,Canada,North America,young Lee,S/LINK,8.1672,35.447662,128.52357,43.897565,281.136357,"Car Assembly 1 CEVA - GATE #1 - STEVENSON ROAD, OSHAWA,, 14020-General Motors Oshawa"
820,GM Romulus warehouse,287431,Cadillac,GM (General Motors),Yeongsan Plant,United States,North America,young Lee,S/LINK,0,35.447662,128.52357,42.211345,276.581007,"Michigan, 48174, 38481 W. Huron Drive, Romulus,"
821,GM SPO Davison,203939,Cadillac,GM (General Motors),Yeongsan Plant,United States,North America,young Lee,S/LINK,0.37296,35.447662,128.52357,43.029,276.367138,"Road Burton, MI 48509, 4134 Davison"
822,TXX Service Newburgh,203946,TXX,TXX,Yeongsan Plant,United States,North America,Chris Woo/Chrysti Cho,S/LINK,0,35.447662,128.52357,41.499991,285.989299,"4 Matrix Drive Newburgh, NY 12550 USA, Part Distribution Center Newburgh"
823,TXX Service San Bernardino,203947,TXX,TXX,Yeongsan Plant,United States,North America,Chris Woo/Chrysti Cho,S/LINK,0,35.447662,128.52357,34.200409,242.621116,"Bernardino-19640 Cajon Blvd San Bernardino,, NA-US-CA-San"
824,TXX Service Tampa,203950,TXX,TXX,Yeongsan Plant,United States,North America,Chris Woo/Chrysti Cho,S/LINK,0,35.447662,128.52357,28.031761,277.927747,"611 Charlie Taylor Rd, Plant City, Florida, United States, NA-US-FL-TAMPA DC"
825,TXX Service Colony,203951,TXX,TXX,Yeongsan Plant,United States,North America,Chris Woo/Chrysti Cho,S/LINK,0,35.447662,128.52357,33.084346,263.123155,"TX 75056 USA (Parts Distribution Center Dallas, Colony TX), 4401 Live Oak Dr. The Colony,"
826,TXX Livermore Atlantis,203954,TXX,TXX,Yeongsan Plant,United States,North America,Chris Woo/Chrysti Cho,S/LINK,0,35.447662,128.52357,37.681582,238.188567,"Atlantis Court Livermore, CA 94551 USA, Atlantis Court 800"
827,TXX Gigafactory Texas,287386,TXX,TXX,Yeongsan Plant,United States,North America,Chris Woo/Chrysti Cho,S/LINK,0,35.447662,128.52357,29.963992,262.213091,"Dr (Kyle 2 - MY) 201 Logistics Dr  Kyle, TX 78640 USA, NA-US-TX-Kyle-201 Logistics"
